tweet_id	query
t745891054944129024	pattern3_entity_wants_their_concept_back
t735483701589577728	pattern3_entity_wants_their_concept_back
t742386592573214720	pattern3_entity_wants_their_concept_back
t735335387128856578	pattern3_entity_wants_their_concept_back
t735831181925748737	pattern3_entity_wants_their_concept_back
t739498466909552640	pattern3_entity_wants_their_concept_back
t745501864657989632	pattern3_entity_wants_their_concept_back
t739372196053811201	pattern3_entity_wants_their_concept_back
t742056814280376322	pattern3_entity_wants_their_concept_back
t745345676389777408	pattern3_entity_wants_their_concept_back
t736568391595655169	pattern3_entity_wants_their_concept_back
t744143783546208256	pattern3_entity_wants_their_concept_back
t741788220774551552	pattern3_entity_wants_their_concept_back
t746028216339423232	pattern3_entity_wants_their_concept_back
t740132485095428096	pattern3_entity_wants_their_concept_back
t742771871050018816	pattern3_entity_wants_their_concept_back
t745627582440292352	pattern3_entity_wants_their_concept_back
t735946693066248192	pattern3_entity_wants_their_concept_back
t743878771640516608	pattern3_entity_wants_their_concept_back
t739139938399047684	pattern3_entity_wants_their_concept_back
t743885181552050178	pattern3_entity_wants_their_concept_back
t745884338630311936	pattern3_entity_wants_their_concept_back
t738473458078756865	pattern3_entity_wants_their_concept_back
t734918809690181632	pattern3_entity_wants_their_concept_back
t738644503142248448	pattern3_entity_wants_their_concept_back
t743927900995358720	pattern3_entity_wants_their_concept_back
t742987091072679936	pattern3_entity_wants_their_concept_back
t738655915877007360	pattern3_entity_wants_their_concept_back
t745214011432546304	pattern3_entity_wants_their_concept_back
t745720412416401412	pattern3_entity_wants_their_concept_back
t745181235966705664	pattern3_entity_wants_their_concept_back
t733675927268364289	pattern3_entity_wants_their_concept_back
t739407661377146880	pattern3_entity_wants_their_concept_back
t744534497643864064	pattern3_entity_wants_their_concept_back
t740229053874069505	pattern3_entity_wants_their_concept_back
t744611682983501824	pattern3_entity_wants_their_concept_back
t745609997753647104	pattern3_entity_wants_their_concept_back
t745365944332132353	pattern3_entity_wants_their_concept_back
t730388071003398144	pattern3_entity_wants_their_concept_back
t742392643007721472	pattern3_entity_wants_their_concept_back
t742652935117606912	pattern3_entity_wants_their_concept_back
t744865320536518656	pattern3_entity_wants_their_concept_back
t744895955225436160	pattern3_entity_wants_their_concept_back
t743702554408685569	pattern3_entity_wants_their_concept_back
t736087678559485954	pattern3_entity_wants_their_concept_back
t743240862646341633	pattern3_entity_wants_their_concept_back
t743050651547127809	pattern3_entity_wants_their_concept_back
t741244509284139010	pattern3_entity_wants_their_concept_back
t745366431387131904	pattern3_entity_wants_their_concept_back
t743292253838286849	pattern3_entity_wants_their_concept_back
t744504701551448065	pattern3_entity_wants_their_concept_back
t745276474014449664	pattern3_entity_wants_their_concept_back
t735805132374347776	pattern3_entity_wants_their_concept_back
t735449396284928000	pattern3_entity_wants_their_concept_back
t745679893464231936	pattern3_entity_wants_their_concept_back
t742834821135663104	pattern3_entity_wants_their_concept_back
t742488017558994946	pattern3_entity_wants_their_concept_back
t734321058816331776	pattern3_entity_wants_their_concept_back
t743052608265433088	pattern3_entity_wants_their_concept_back
t742315582138257408	pattern3_entity_wants_their_concept_back
t744612407998283776	pattern3_entity_wants_their_concept_back
t739395532376936448	pattern3_entity_wants_their_concept_back
t744821053709389826	pattern3_entity_wants_their_concept_back
t736178811474219008	pattern3_entity_wants_their_concept_back
t737159472511090688	pattern3_entity_wants_their_concept_back
t735107070865903618	pattern3_entity_wants_their_concept_back
t742995890365976576	pattern3_entity_wants_their_concept_back
t743068469705478144	pattern3_entity_wants_their_concept_back
t735116710068510720	pattern3_entity_wants_their_concept_back
t741340818515103744	pattern3_entity_wants_their_concept_back
t735416952265576448	pattern3_entity_wants_their_concept_back
t733676938032783360	pattern3_entity_wants_their_concept_back
t735435234951450625	pattern3_entity_wants_their_concept_back
t736812825696468992	pattern3_entity_wants_their_concept_back
t746126049428275200	pattern3_entity_wants_their_concept_back
t729117094630051841	pattern3_entity_wants_their_concept_back
t740450308279676928	pattern3_entity_wants_their_concept_back
t745206161536880640	pattern3_entity_wants_their_concept_back
t736089180069974017	pattern3_entity_wants_their_concept_back
t744853862549458944	pattern3_entity_wants_their_concept_back
t745647626180247556	pattern3_entity_wants_their_concept_back
t741289376186007552	pattern3_entity_wants_their_concept_back
t738762591963512832	pattern3_entity_wants_their_concept_back
t733644805855674369	pattern3_entity_wants_their_concept_back
t742723412536242178	pattern3_entity_wants_their_concept_back
t743918115965239296	pattern3_entity_wants_their_concept_back
t744466174826643456	pattern3_entity_wants_their_concept_back
t735446822504792064	pattern3_entity_wants_their_concept_back
t745253294642204673	pattern3_entity_wants_their_concept_back
t739775743962558465	pattern3_entity_wants_their_concept_back
t743085927959015424	pattern3_entity_wants_their_concept_back
t729931561257340928	pattern3_entity_wants_their_concept_back
t745679594909503489	pattern3_entity_wants_their_concept_back
t743928029055967232	pattern3_entity_wants_their_concept_back
t743387091619422208	pattern3_entity_wants_their_concept_back
t738926341886775296	pattern3_entity_wants_their_concept_back
t744784276349063168	pattern3_entity_wants_their_concept_back
t745563404924968960	pattern3_entity_wants_their_concept_back
t705858005200478209	pattern3_entity_wants_their_concept_back
t745317944398389248	pattern3_entity_wants_their_concept_back
t740990759776702465	pattern3_entity_wants_their_concept_back
t745584817912315904	pattern3_entity_wants_their_concept_back
t746018336887054336	pattern3_entity_wants_their_concept_back
t739931352766676992	pattern3_entity_wants_their_concept_back
t733971652208398336	pattern3_entity_wants_their_concept_back
t743404893277401088	pattern3_entity_wants_their_concept_back
t742406194204188672	pattern3_entity_wants_their_concept_back
t745707928682921984	pattern3_entity_wants_their_concept_back
t731768883758170112	pattern3_entity_wants_their_concept_back
t745390419178061824	pattern3_entity_wants_their_concept_back
t736664047953842176	pattern3_entity_wants_their_concept_back
t743400210232139776	pattern3_entity_wants_their_concept_back
t741327402857598976	pattern3_entity_wants_their_concept_back
t745485343760097281	pattern3_entity_wants_their_concept_back
t745880978460131332	pattern3_entity_wants_their_concept_back
t734169512568881153	pattern3_entity_wants_their_concept_back
t744283312714301441	pattern3_entity_wants_their_concept_back
t745553930503884800	pattern3_entity_wants_their_concept_back
t742266999326154752	pattern3_entity_wants_their_concept_back
t736490881675579392	pattern3_entity_wants_their_concept_back
t743167399914934272	pattern3_entity_wants_their_concept_back
t735229822092378112	pattern3_entity_wants_their_concept_back
t745898004951998464	pattern3_entity_wants_their_concept_back
t734782035391348738	pattern3_entity_wants_their_concept_back
t745665577608437761	pattern3_entity_wants_their_concept_back
t745991369160699904	pattern3_entity_wants_their_concept_back
t735570778742231040	pattern3_entity_wants_their_concept_back
t742824074968203266	pattern3_entity_wants_their_concept_back
t746109719098593280	pattern3_entity_wants_their_concept_back
t743006673044942849	pattern3_entity_wants_their_concept_back
t743422542426345472	pattern3_entity_wants_their_concept_back
t744783178934554624	pattern3_entity_wants_their_concept_back
t735969172669255680	pattern3_entity_wants_their_concept_back
t735154773788360704	pattern3_entity_wants_their_concept_back
t739767574850904064	pattern3_entity_wants_their_concept_back
t745585315683966977	pattern3_entity_wants_their_concept_back
t733962297819947008	pattern3_entity_wants_their_concept_back
t739256913813229568	pattern3_entity_wants_their_concept_back
t744599323695013888	pattern3_entity_wants_their_concept_back
t731920403812261890	pattern3_entity_wants_their_concept_back
t744770965175930880	pattern3_entity_wants_their_concept_back
t744241544874590208	pattern3_entity_wants_their_concept_back
t742780457499103233	pattern3_entity_wants_their_concept_back
t728909978363375617	pattern3_entity_wants_their_concept_back
t742061833490735104	pattern3_entity_wants_their_concept_back
t743012357388050432	pattern3_entity_wants_their_concept_back
t743952846228459520	pattern3_entity_wants_their_concept_back
t745572340331855872	pattern3_entity_wants_their_concept_back
t743463061319782400	pattern3_entity_wants_their_concept_back
t738489735396593665	pattern3_entity_wants_their_concept_back
t741451014230839297	pattern3_entity_wants_their_concept_back
t745579665805422592	pattern3_entity_wants_their_concept_back
t744888281553313792	pattern3_entity_wants_their_concept_back
t744441613234151424	pattern3_entity_wants_their_concept_back
t738807504403042304	pattern3_entity_wants_their_concept_back
t743005159903645697	pattern3_entity_wants_their_concept_back
t737562580768591875	pattern3_entity_wants_their_concept_back
t734209355696967680	pattern3_entity_wants_their_concept_back
t743415531236130816	pattern3_entity_wants_their_concept_back
t741373499718139909	pattern3_entity_wants_their_concept_back
t746055220317265924	pattern3_entity_wants_their_concept_back
t742298617675931648	pattern3_entity_wants_their_concept_back
t736597205369421824	pattern3_entity_wants_their_concept_back
t742479995696611328	pattern3_entity_wants_their_concept_back
t743417493180530688	pattern3_entity_wants_their_concept_back
t745732735143055360	pattern3_entity_wants_their_concept_back
t746036667706916864	pattern3_entity_wants_their_concept_back
t728951665626390531	pattern3_entity_wants_their_concept_back
t738060360931004416	pattern3_entity_wants_their_concept_back
t743110927579512832	pattern3_entity_wants_their_concept_back
t745748945276669952	pattern3_entity_wants_their_concept_back
t743067201742209024	pattern3_entity_wants_their_concept_back
t744295069230993408	pattern3_entity_wants_their_concept_back
t745243283685781504	pattern3_entity_wants_their_concept_back
t745697713665282048	pattern3_entity_wants_their_concept_back
t744182045455290368	pattern3_entity_wants_their_concept_back
t738749012518522880	pattern3_entity_wants_their_concept_back
t742698202202312704	pattern3_entity_wants_their_concept_back
t735527815051935744	pattern3_entity_wants_their_concept_back
t732332771939651584	pattern3_entity_wants_their_concept_back
t739361652068503552	pattern3_entity_wants_their_concept_back
t743859569592569856	pattern3_entity_wants_their_concept_back
t741214846738399232	pattern3_entity_wants_their_concept_back
t737105114381570048	pattern3_entity_wants_their_concept_back
t729707495170691073	pattern3_entity_wants_their_concept_back
t736551905200070656	pattern3_entity_wants_their_concept_back
t744640169005965313	pattern3_entity_wants_their_concept_back
t745303071132094464	pattern3_entity_wants_their_concept_back
t737347269633159168	pattern3_entity_wants_their_concept_back
t745893383697207297	pattern3_entity_wants_their_concept_back
t741742424469479429	pattern3_entity_wants_their_concept_back
t732360946564337664	pattern3_entity_wants_their_concept_back
t736489324313743360	pattern3_entity_wants_their_concept_back
t730081754011324416	pattern3_entity_wants_their_concept_back
t733655120907501568	pattern3_entity_wants_their_concept_back
t742070972677787649	pattern3_entity_wants_their_concept_back
t743064058530664448	pattern3_entity_wants_their_concept_back
t745513996938162177	pattern3_entity_wants_their_concept_back
t743376018119995392	pattern3_entity_wants_their_concept_back
t745884130764820480	pattern3_entity_wants_their_concept_back
t741138654932926465	pattern3_entity_wants_their_concept_back
t744404228655947776	pattern3_entity_wants_their_concept_back
t744667638035525632	pattern3_entity_wants_their_concept_back
t743132511937695750	pattern3_entity_wants_their_concept_back
t735425777920028672	pattern3_entity_wants_their_concept_back
t738705265407692800	pattern3_entity_wants_their_concept_back
t742326339554947072	pattern3_entity_wants_their_concept_back
t743876446947418112	pattern3_entity_wants_their_concept_back
t745170223641169920	pattern3_entity_wants_their_concept_back
t745237305795969024	pattern3_entity_wants_their_concept_back
t743301480417923072	pattern3_entity_wants_their_concept_back
t745523771830722560	pattern3_entity_wants_their_concept_back
t734711622803947522	pattern3_entity_wants_their_concept_back
t730247927512367104	pattern3_entity_wants_their_concept_back
t737601240721293314	pattern3_entity_wants_their_concept_back
t743017543900749824	pattern3_entity_wants_their_concept_back
t745998426354159616	pattern3_entity_wants_their_concept_back
t745551984351010816	pattern3_entity_wants_their_concept_back
t743765377629429760	pattern3_entity_wants_their_concept_back
t743478210613092353	pattern3_entity_wants_their_concept_back
t741223930850070528	pattern3_entity_wants_their_concept_back
t744146617108959232	pattern3_entity_wants_their_concept_back
t735390659176214528	pattern3_entity_wants_their_concept_back
t745384029483040768	pattern3_entity_wants_their_concept_back
t740147547419910144	pattern3_entity_wants_their_concept_back
t743351060434018304	pattern3_entity_wants_their_concept_back
t743010008267411456	pattern3_entity_wants_their_concept_back
t744196542421151745	pattern3_entity_wants_their_concept_back
t738485551049940992	pattern3_entity_wants_their_concept_back
t740118570189881345	pattern3_entity_wants_their_concept_back
t654504542529286144	pattern3_entity_wants_their_concept_back
t743421772813451264	pattern3_entity_wants_their_concept_back
t745254248171061248	pattern3_entity_wants_their_concept_back
t730861755577073669	pattern3_entity_wants_their_concept_back
t744667425619214337	pattern3_entity_wants_their_concept_back
t731068631719804928	pattern3_entity_wants_their_concept_back
t731984723237588993	pattern3_entity_wants_their_concept_back
t743356225388052480	pattern3_entity_wants_their_concept_back
t745828356592144384	pattern3_entity_wants_their_concept_back
t730647250741891073	pattern3_entity_wants_their_concept_back
t742483522221449216	pattern3_entity_wants_their_concept_back
t743145678566789120	pattern3_entity_wants_their_concept_back
t746128778343157760	pattern3_entity_wants_their_concept_back
t745898288004603904	pattern3_entity_wants_their_concept_back
t743741698673541120	pattern3_entity_wants_their_concept_back
t737305204320788481	pattern3_entity_wants_their_concept_back
t742747270857281536	pattern3_entity_wants_their_concept_back
t744506695813107712	pattern3_entity_wants_their_concept_back
t737311754154303488	pattern3_entity_wants_their_concept_back
t737579815646068736	pattern3_entity_wants_their_concept_back
t741533783183241217	pattern3_entity_wants_their_concept_back
t743746621653999617	pattern3_entity_wants_their_concept_back
t746055162637205504	pattern3_entity_wants_their_concept_back
t735370307716980741	pattern3_entity_wants_their_concept_back
t741708117667368960	pattern3_entity_wants_their_concept_back
t736156637417906176	pattern3_entity_wants_their_concept_back
t743514223578341376	pattern3_entity_wants_their_concept_back
t744554240044072960	pattern3_entity_wants_their_concept_back
t744263090871635970	pattern3_entity_wants_their_concept_back
t745674240691736576	pattern3_entity_wants_their_concept_back
t741187998390333440	pattern3_entity_wants_their_concept_back
t744779653827616768	pattern3_entity_wants_their_concept_back
t745394320434466816	pattern3_entity_wants_their_concept_back
t743421560594251776	pattern3_entity_wants_their_concept_back
t743064655220903936	pattern3_entity_wants_their_concept_back
t745734672894795776	pattern3_entity_wants_their_concept_back
t730050567775604739	pattern3_entity_wants_their_concept_back
t746014769354838016	pattern3_entity_wants_their_concept_back
t743008913956700160	pattern3_entity_wants_their_concept_back
t737173872131346432	pattern3_entity_wants_their_concept_back
t745893828230512640	pattern3_entity_wants_their_concept_back
t745495451843985410	pattern3_entity_wants_their_concept_back
t745753615835488256	pattern3_entity_wants_their_concept_back
t744849917613580288	pattern3_entity_wants_their_concept_back
t739760776097976320	pattern3_entity_wants_their_concept_back
