tweet_id	query
t744559913272127489	pattern24_adj_affiliation_name
t736324258545184768	pattern24_adj_affiliation_name
t735890826732154882	pattern24_adj_affiliation_name
t741725913654513667	pattern24_adj_affiliation_name
t738745090668175364	pattern24_adj_affiliation_name
t729681755536527360	pattern24_adj_affiliation_name
t745630258381070336	pattern24_adj_affiliation_name
t745742232712413185	pattern24_adj_affiliation_name
t744561913317588996	pattern24_adj_affiliation_name
t745370605520752642	pattern24_adj_affiliation_name
t735049104817061888	pattern24_adj_affiliation_name
t745998118349639680	pattern24_adj_affiliation_name
t738813431176790016	pattern24_adj_affiliation_name
t734635163838255104	pattern24_adj_affiliation_name
t743569435974373376	pattern24_adj_affiliation_name
t743916720587317250	pattern24_adj_affiliation_name
t745710028200550400	pattern24_adj_affiliation_name
t732243612868739072	pattern24_adj_affiliation_name
t736162579840524288	pattern24_adj_affiliation_name
t734372843086094336	pattern24_adj_affiliation_name
t736139605506936832	pattern24_adj_affiliation_name
t731858239638409217	pattern24_adj_affiliation_name
t740282361233842180	pattern24_adj_affiliation_name
t743480548404957185	pattern24_adj_affiliation_name
t734774170924527616	pattern24_adj_affiliation_name
t734808313095917569	pattern24_adj_affiliation_name
t745698944433463296	pattern24_adj_affiliation_name
t743340532278059011	pattern24_adj_affiliation_name
t743070265895178240	pattern24_adj_affiliation_name
t741866178377854976	pattern24_adj_affiliation_name
t745753436977790976	pattern24_adj_affiliation_name
t736024330715471873	pattern24_adj_affiliation_name
t746046048452349952	pattern24_adj_affiliation_name
t733575232275894272	pattern24_adj_affiliation_name
t745530885164826624	pattern24_adj_affiliation_name
t745611430360154112	pattern24_adj_affiliation_name
t742311902584442880	pattern24_adj_affiliation_name
t726790291034890241	pattern24_adj_affiliation_name
t739774778282627073	pattern24_adj_affiliation_name
t739896140037029891	pattern24_adj_affiliation_name
t740872258323910656	pattern24_adj_affiliation_name
t742248138975641600	pattern24_adj_affiliation_name
t731435494987448320	pattern24_adj_affiliation_name
t744613158862618625	pattern24_adj_affiliation_name
t742999340231348224	pattern24_adj_affiliation_name
t734386868897353728	pattern24_adj_affiliation_name
t741027626588868609	pattern24_adj_affiliation_name
t737393331957858304	pattern24_adj_affiliation_name
t741187434126409731	pattern24_adj_affiliation_name
t740897325753720833	pattern24_adj_affiliation_name
t729554956957650944	pattern24_adj_affiliation_name
t742667671565701120	pattern24_adj_affiliation_name
t742633492475842560	pattern24_adj_affiliation_name
t746007856600743936	pattern24_adj_affiliation_name
t737234495506518017	pattern24_adj_affiliation_name
t744486830939181056	pattern24_adj_affiliation_name
t745599786951315456	pattern24_adj_affiliation_name
t741892978831204352	pattern24_adj_affiliation_name
t736125020188069888	pattern24_adj_affiliation_name
t738704509569011713	pattern24_adj_affiliation_name
t734634911169155072	pattern24_adj_affiliation_name
t740941787611553792	pattern24_adj_affiliation_name
t741211713241022464	pattern24_adj_affiliation_name
t729507416233156608	pattern24_adj_affiliation_name
t743805618855751680	pattern24_adj_affiliation_name
t742780486301388800	pattern24_adj_affiliation_name
t742760813862125568	pattern24_adj_affiliation_name
t743126073962070016	pattern24_adj_affiliation_name
t743822095591739392	pattern24_adj_affiliation_name
t737413560616255488	pattern24_adj_affiliation_name
t739131788509876225	pattern24_adj_affiliation_name
t745205501332492288	pattern24_adj_affiliation_name
t741902911903387650	pattern24_adj_affiliation_name
t743619232718528512	pattern24_adj_affiliation_name
t736349034940649472	pattern24_adj_affiliation_name
t744232057077784576	pattern24_adj_affiliation_name
t735025515367673856	pattern24_adj_affiliation_name
t730645287048519680	pattern24_adj_affiliation_name
t735474755206316033	pattern24_adj_affiliation_name
t742567333164650498	pattern24_adj_affiliation_name
t739793414854578177	pattern24_adj_affiliation_name
t745713227783340032	pattern24_adj_affiliation_name
t745681378558246912	pattern24_adj_affiliation_name
t738720058822688769	pattern24_adj_affiliation_name
t704367299629809664	pattern24_adj_affiliation_name
t739804559762038785	pattern24_adj_affiliation_name
t731765154426327040	pattern24_adj_affiliation_name
t731904019334057984	pattern24_adj_affiliation_name
t738780776309874689	pattern24_adj_affiliation_name
t745968766224306176	pattern24_adj_affiliation_name
t738512657016225793	pattern24_adj_affiliation_name
t741262742200422400	pattern24_adj_affiliation_name
t745195245969805312	pattern24_adj_affiliation_name
t734668317462515712	pattern24_adj_affiliation_name
t728729162953936897	pattern24_adj_affiliation_name
t744150098242904064	pattern24_adj_affiliation_name
t743435871261601793	pattern24_adj_affiliation_name
t743728259863502848	pattern24_adj_affiliation_name
t741161026742300672	pattern24_adj_affiliation_name
t741107586024374272	pattern24_adj_affiliation_name
t733687972290277380	pattern24_adj_affiliation_name
t739928264106487809	pattern24_adj_affiliation_name
t733491486818361346	pattern24_adj_affiliation_name
t740079671409156096	pattern24_adj_affiliation_name
t731493003014049792	pattern24_adj_affiliation_name
t733860758904143873	pattern24_adj_affiliation_name
t729953706733490180	pattern24_adj_affiliation_name
t741197699538509824	pattern24_adj_affiliation_name
t745720740192919552	pattern24_adj_affiliation_name
t745291511236075521	pattern24_adj_affiliation_name
t742657552765325312	pattern24_adj_affiliation_name
t745678042236862464	pattern24_adj_affiliation_name
t733835623182663681	pattern24_adj_affiliation_name
t744826310015463424	pattern24_adj_affiliation_name
t733560549749841920	pattern24_adj_affiliation_name
t737215750637682688	pattern24_adj_affiliation_name
t745551193263374336	pattern24_adj_affiliation_name
t743548747460808704	pattern24_adj_affiliation_name
t736674957514702848	pattern24_adj_affiliation_name
t745270453694959617	pattern24_adj_affiliation_name
t736453901206093824	pattern24_adj_affiliation_name
t738874945485328384	pattern24_adj_affiliation_name
t730519516585836545	pattern24_adj_affiliation_name
t744123935822872576	pattern24_adj_affiliation_name
t744800071930109952	pattern24_adj_affiliation_name
t742419265022791680	pattern24_adj_affiliation_name
t745683131705991168	pattern24_adj_affiliation_name
t738484243660189696	pattern24_adj_affiliation_name
t742432573599711233	pattern24_adj_affiliation_name
t734655417800855553	pattern24_adj_affiliation_name
t744140710052528128	pattern24_adj_affiliation_name
t734689196535906304	pattern24_adj_affiliation_name
t745514280284360704	pattern24_adj_affiliation_name
t745572260673617920	pattern24_adj_affiliation_name
t741451247425818625	pattern24_adj_affiliation_name
t740929457507172352	pattern24_adj_affiliation_name
t741266620732047362	pattern24_adj_affiliation_name
t742328679649402880	pattern24_adj_affiliation_name
t743102703350480896	pattern24_adj_affiliation_name
t730435648335826944	pattern24_adj_affiliation_name
t745322114098434048	pattern24_adj_affiliation_name
t741024781978456064	pattern24_adj_affiliation_name
t745569608145506304	pattern24_adj_affiliation_name
t737210847106236417	pattern24_adj_affiliation_name
t745949848650801152	pattern24_adj_affiliation_name
t738767374028005376	pattern24_adj_affiliation_name
t737306889906708480	pattern24_adj_affiliation_name
t745606102017052672	pattern24_adj_affiliation_name
t743551571124957188	pattern24_adj_affiliation_name
t741580115457511424	pattern24_adj_affiliation_name
t735761303302594561	pattern24_adj_affiliation_name
t741026844351270912	pattern24_adj_affiliation_name
t742701840962342912	pattern24_adj_affiliation_name
t745853169947770880	pattern24_adj_affiliation_name
t743399820556046337	pattern24_adj_affiliation_name
t743898051987681280	pattern24_adj_affiliation_name
t744575615848824832	pattern24_adj_affiliation_name
t744080311227682817	pattern24_adj_affiliation_name
t739823535821099008	pattern24_adj_affiliation_name
t744137589309988866	pattern24_adj_affiliation_name
t741725956650471424	pattern24_adj_affiliation_name
t742314021764861952	pattern24_adj_affiliation_name
t745211350389927938	pattern24_adj_affiliation_name
t731152163779559427	pattern24_adj_affiliation_name
t743503510218616836	pattern24_adj_affiliation_name
t728575519537664004	pattern24_adj_affiliation_name
t727816112981807104	pattern24_adj_affiliation_name
t736311547773911041	pattern24_adj_affiliation_name
t745665450156167168	pattern24_adj_affiliation_name
t734741278441758720	pattern24_adj_affiliation_name
t737191745981665280	pattern24_adj_affiliation_name
t732612240831066112	pattern24_adj_affiliation_name
t738803719538495488	pattern24_adj_affiliation_name
t743432012145397760	pattern24_adj_affiliation_name
t745307581393084416	pattern24_adj_affiliation_name
t737387951466905600	pattern24_adj_affiliation_name
t735803603626102785	pattern24_adj_affiliation_name
t731831292841594880	pattern24_adj_affiliation_name
t745623382935355392	pattern24_adj_affiliation_name
t745493735689990144	pattern24_adj_affiliation_name
t741570322290348032	pattern24_adj_affiliation_name
t740833771109384192	pattern24_adj_affiliation_name
t735206358790901760	pattern24_adj_affiliation_name
t745717182982684675	pattern24_adj_affiliation_name
t743816873414959104	pattern24_adj_affiliation_name
t743020078883540992	pattern24_adj_affiliation_name
t742311802386710528	pattern24_adj_affiliation_name
t743055708548136961	pattern24_adj_affiliation_name
t741249042894721024	pattern24_adj_affiliation_name
t745638851146878977	pattern24_adj_affiliation_name
t745565194382938112	pattern24_adj_affiliation_name
t741615607402094592	pattern24_adj_affiliation_name
t731254340334305280	pattern24_adj_affiliation_name
t745344729093672960	pattern24_adj_affiliation_name
t733961202460676096	pattern24_adj_affiliation_name
t735431782800216064	pattern24_adj_affiliation_name
t740991139797434368	pattern24_adj_affiliation_name
t741107687039979524	pattern24_adj_affiliation_name
t735111184865755136	pattern24_adj_affiliation_name
t743474877567377408	pattern24_adj_affiliation_name
t730433002027671552	pattern24_adj_affiliation_name
t742115531893932032	pattern24_adj_affiliation_name
t745968053020561412	pattern24_adj_affiliation_name
t745200802042679296	pattern24_adj_affiliation_name
t745350526691344384	pattern24_adj_affiliation_name
t745563151761047553	pattern24_adj_affiliation_name
t743850803010670592	pattern24_adj_affiliation_name
t742966404656291842	pattern24_adj_affiliation_name
t730047306536501248	pattern24_adj_affiliation_name
t743595784990527489	pattern24_adj_affiliation_name
t746016454533853184	pattern24_adj_affiliation_name
t729733086284500992	pattern24_adj_affiliation_name
t737034975229415424	pattern24_adj_affiliation_name
t739514015043485696	pattern24_adj_affiliation_name
t742250761493577728	pattern24_adj_affiliation_name
t739791423151706112	pattern24_adj_affiliation_name
t732018153325133824	pattern24_adj_affiliation_name
t744849319182872576	pattern24_adj_affiliation_name
t743658225858273280	pattern24_adj_affiliation_name
t744877368783810560	pattern24_adj_affiliation_name
t734000144811708416	pattern24_adj_affiliation_name
t733417020562149377	pattern24_adj_affiliation_name
t745676153260736513	pattern24_adj_affiliation_name
t744088248713154560	pattern24_adj_affiliation_name
t739385416084754432	pattern24_adj_affiliation_name
t736877972255330305	pattern24_adj_affiliation_name
t744695984589004800	pattern24_adj_affiliation_name
t745208831228149760	pattern24_adj_affiliation_name
t738885080983146497	pattern24_adj_affiliation_name
t741340014416691202	pattern24_adj_affiliation_name
t740231634537058304	pattern24_adj_affiliation_name
t745700799716728834	pattern24_adj_affiliation_name
t744096697714905088	pattern24_adj_affiliation_name
t738670343414382592	pattern24_adj_affiliation_name
t742721027696918528	pattern24_adj_affiliation_name
t746071555281674240	pattern24_adj_affiliation_name
t739475227977998336	pattern24_adj_affiliation_name
t728958153572814848	pattern24_adj_affiliation_name
t729657608278257664	pattern24_adj_affiliation_name
t745543197338656768	pattern24_adj_affiliation_name
t741875756607799296	pattern24_adj_affiliation_name
t743740326230122496	pattern24_adj_affiliation_name
t745354254655815680	pattern24_adj_affiliation_name
t745189769848721408	pattern24_adj_affiliation_name
t745363204193169409	pattern24_adj_affiliation_name
t739441935778238465	pattern24_adj_affiliation_name
t745346356915634176	pattern24_adj_affiliation_name
t733636998196563968	pattern24_adj_affiliation_name
t745290644684431361	pattern24_adj_affiliation_name
t733992174707179520	pattern24_adj_affiliation_name
t734240076566142976	pattern24_adj_affiliation_name
t730423494391959553	pattern24_adj_affiliation_name
t734291500629164033	pattern24_adj_affiliation_name
t735558925727174658	pattern24_adj_affiliation_name
t733646840629997570	pattern24_adj_affiliation_name
t740120777211686912	pattern24_adj_affiliation_name
t744452448799100929	pattern24_adj_affiliation_name
t735426080060899328	pattern24_adj_affiliation_name
t729230882431590400	pattern24_adj_affiliation_name
t742422695275532289	pattern24_adj_affiliation_name
t740894741605277696	pattern24_adj_affiliation_name
t732188226878836736	pattern24_adj_affiliation_name
t743465857628659712	pattern24_adj_affiliation_name
t743870439185801216	pattern24_adj_affiliation_name
t744631097972170757	pattern24_adj_affiliation_name
t745533781306548224	pattern24_adj_affiliation_name
t741321313390886912	pattern24_adj_affiliation_name
t734121766596009984	pattern24_adj_affiliation_name
t742291283281072128	pattern24_adj_affiliation_name
t729662117024964609	pattern24_adj_affiliation_name
t729707394268200960	pattern24_adj_affiliation_name
t743728663716237312	pattern24_adj_affiliation_name
t744595720490061824	pattern24_adj_affiliation_name
t739480237738754048	pattern24_adj_affiliation_name
t733595856675295232	pattern24_adj_affiliation_name
t745178764015894528	pattern24_adj_affiliation_name
t738687168374267904	pattern24_adj_affiliation_name
t745520651495104512	pattern24_adj_affiliation_name
t743504165297520640	pattern24_adj_affiliation_name
t745565836316901376	pattern24_adj_affiliation_name
t745251759048753152	pattern24_adj_affiliation_name
t746042269598375936	pattern24_adj_affiliation_name
t741146312255676418	pattern24_adj_affiliation_name
t732018272837586944	pattern24_adj_affiliation_name
t745937148549861377	pattern24_adj_affiliation_name
t743587215079411712	pattern24_adj_affiliation_name
t742243466143518720	pattern24_adj_affiliation_name
t740224219741487105	pattern24_adj_affiliation_name
t744895190939230208	pattern24_adj_affiliation_name
t744868599177707520	pattern24_adj_affiliation_name
t745179960675962884	pattern24_adj_affiliation_name
t743486546385448960	pattern24_adj_affiliation_name
t735011403195645953	pattern24_adj_affiliation_name
t743865322755633152	pattern24_adj_affiliation_name
t744466797441712128	pattern24_adj_affiliation_name
t736678641103450113	pattern24_adj_affiliation_name
t744141531586699265	pattern24_adj_affiliation_name
t738854034782617600	pattern24_adj_affiliation_name
t741168989984989184	pattern24_adj_affiliation_name
t743581154129829888	pattern24_adj_affiliation_name
t743982219543314432	pattern24_adj_affiliation_name
t746096418725707776	pattern24_adj_affiliation_name
t738729955304079360	pattern24_adj_affiliation_name
t743443979597942784	pattern24_adj_affiliation_name
t731480561529856000	pattern24_adj_affiliation_name
t745607467334246400	pattern24_adj_affiliation_name
t741735710487543808	pattern24_adj_affiliation_name
t743500438918529025	pattern24_adj_affiliation_name
t739376974951534592	pattern24_adj_affiliation_name
t744814892549472256	pattern24_adj_affiliation_name
t737610961427697664	pattern24_adj_affiliation_name
t738821910688059393	pattern24_adj_affiliation_name
t739431014418812928	pattern24_adj_affiliation_name
t743277138304995328	pattern24_adj_affiliation_name
t743079180309561344	pattern24_adj_affiliation_name
t742436337714921472	pattern24_adj_affiliation_name
t743011106780794880	pattern24_adj_affiliation_name
t745293351721664512	pattern24_adj_affiliation_name
t733657628740587521	pattern24_adj_affiliation_name
t731074098315571200	pattern24_adj_affiliation_name
t743024748825870336	pattern24_adj_affiliation_name
t744479250359664640	pattern24_adj_affiliation_name
t740267127970615297	pattern24_adj_affiliation_name
t745919918105821184	pattern24_adj_affiliation_name
t738770671459667968	pattern24_adj_affiliation_name
t745287461761388548	pattern24_adj_affiliation_name
t745175544791072768	pattern24_adj_affiliation_name
t743573681297756165	pattern24_adj_affiliation_name
t745607379685871617	pattern24_adj_affiliation_name
t740860615938453504	pattern24_adj_affiliation_name
t745637491152031749	pattern24_adj_affiliation_name
t743799931039784960	pattern24_adj_affiliation_name
t733591631153135616	pattern24_adj_affiliation_name
t744672933054840832	pattern24_adj_affiliation_name
t742013225739259904	pattern24_adj_affiliation_name
t733948588024311808	pattern24_adj_affiliation_name
t745296192251248640	pattern24_adj_affiliation_name
t739784170117967873	pattern24_adj_affiliation_name
t745175343598755844	pattern24_adj_affiliation_name
t740224775268773888	pattern24_adj_affiliation_name
t741660153708224512	pattern24_adj_affiliation_name
t743584460898172928	pattern24_adj_affiliation_name
t741376310577135616	pattern24_adj_affiliation_name
t731663168695468032	pattern24_adj_affiliation_name
t742401733473796096	pattern24_adj_affiliation_name
t736836245930844160	pattern24_adj_affiliation_name
t735849245790502915	pattern24_adj_affiliation_name
t737204796256595968	pattern24_adj_affiliation_name
t745598514663677956	pattern24_adj_affiliation_name
t745877098854768640	pattern24_adj_affiliation_name
t733668679238455297	pattern24_adj_affiliation_name
t743367869862289408	pattern24_adj_affiliation_name
t741107300664889345	pattern24_adj_affiliation_name
t741581691295272960	pattern24_adj_affiliation_name
t738344585232015360	pattern24_adj_affiliation_name
t734660012967100416	pattern24_adj_affiliation_name
t743278189217218560	pattern24_adj_affiliation_name
t742760817725038592	pattern24_adj_affiliation_name
t745543294415839232	pattern24_adj_affiliation_name
t726840829256568832	pattern24_adj_affiliation_name
t744184750013820928	pattern24_adj_affiliation_name
t740894073062559744	pattern24_adj_affiliation_name
t729643293450113024	pattern24_adj_affiliation_name
t730652252055195648	pattern24_adj_affiliation_name
t735158514264330240	pattern24_adj_affiliation_name
t743401644881215489	pattern24_adj_affiliation_name
t734000008605798400	pattern24_adj_affiliation_name
t737547011482738688	pattern24_adj_affiliation_name
t739798906851057668	pattern24_adj_affiliation_name
t745562121002328064	pattern24_adj_affiliation_name
t740106902391128064	pattern24_adj_affiliation_name
t739813445298757632	pattern24_adj_affiliation_name
t730004340870656000	pattern24_adj_affiliation_name
t735087135452172288	pattern24_adj_affiliation_name
t743190725152604161	pattern24_adj_affiliation_name
t742269739829956608	pattern24_adj_affiliation_name
t743469222592921600	pattern24_adj_affiliation_name
t729318018308771840	pattern24_adj_affiliation_name
t731468069453869056	pattern24_adj_affiliation_name
t746074344258953216	pattern24_adj_affiliation_name
t737586951889424384	pattern24_adj_affiliation_name
t741868849222537220	pattern24_adj_affiliation_name
t743425190760157184	pattern24_adj_affiliation_name
t728565028106948608	pattern24_adj_affiliation_name
t730022988087709701	pattern24_adj_affiliation_name
t735432029731475456	pattern24_adj_affiliation_name
t742639339264483328	pattern24_adj_affiliation_name
t741895804953235456	pattern24_adj_affiliation_name
t730331877186404352	pattern24_adj_affiliation_name
t745690102895153152	pattern24_adj_affiliation_name
t746101531921920000	pattern24_adj_affiliation_name
t735388111316865024	pattern24_adj_affiliation_name
t740263043922296832	pattern24_adj_affiliation_name
t732481692733054976	pattern24_adj_affiliation_name
t744825856061759488	pattern24_adj_affiliation_name
t729682162778136576	pattern24_adj_affiliation_name
t729626143754752000	pattern24_adj_affiliation_name
t741161534441787393	pattern24_adj_affiliation_name
t744759283355631616	pattern24_adj_affiliation_name
t743493411458650113	pattern24_adj_affiliation_name
t741037944312582144	pattern24_adj_affiliation_name
t742471505393639424	pattern24_adj_affiliation_name
t744872326378946560	pattern24_adj_affiliation_name
t732274752195174400	pattern24_adj_affiliation_name
t739714233638760449	pattern24_adj_affiliation_name
t739112810383298562	pattern24_adj_affiliation_name
t736168253777707009	pattern24_adj_affiliation_name
t743553563683545088	pattern24_adj_affiliation_name
t738930462668787712	pattern24_adj_affiliation_name
t744898321219731457	pattern24_adj_affiliation_name
t730367579664076800	pattern24_adj_affiliation_name
t740869895164854272	pattern24_adj_affiliation_name
t735150689215782913	pattern24_adj_affiliation_name
t738709387645095937	pattern24_adj_affiliation_name
t739514323630952448	pattern24_adj_affiliation_name
t734550010805800960	pattern24_adj_affiliation_name
t745340197504684033	pattern24_adj_affiliation_name
t740444570027208704	pattern24_adj_affiliation_name
t743326019759726592	pattern24_adj_affiliation_name
t743095871332569088	pattern24_adj_affiliation_name
t745662687246311424	pattern24_adj_affiliation_name
t731888966111219712	pattern24_adj_affiliation_name
t745810353779539969	pattern24_adj_affiliation_name
t734717298171334656	pattern24_adj_affiliation_name
t744767937463058432	pattern24_adj_affiliation_name
t729998646956195841	pattern24_adj_affiliation_name
t745319138533466112	pattern24_adj_affiliation_name
t739116369787113472	pattern24_adj_affiliation_name
t729351430948139008	pattern24_adj_affiliation_name
t730299588381450240	pattern24_adj_affiliation_name
t744673402934419456	pattern24_adj_affiliation_name
t744491172538769412	pattern24_adj_affiliation_name
t741281664618221569	pattern24_adj_affiliation_name
t743603315783643136	pattern24_adj_affiliation_name
t741718880930910208	pattern24_adj_affiliation_name
t734754015850967040	pattern24_adj_affiliation_name
t735382164569788416	pattern24_adj_affiliation_name
t729920493491396609	pattern24_adj_affiliation_name
t741001926586826753	pattern24_adj_affiliation_name
t737596842507014144	pattern24_adj_affiliation_name
t738048779551674368	pattern24_adj_affiliation_name
t746017543685447680	pattern24_adj_affiliation_name
t731854162967859200	pattern24_adj_affiliation_name
t745636598465716228	pattern24_adj_affiliation_name
t739803552705576961	pattern24_adj_affiliation_name
t745588298614185984	pattern24_adj_affiliation_name
t745516020148822016	pattern24_adj_affiliation_name
t745189250744918016	pattern24_adj_affiliation_name
t733702803613450240	pattern24_adj_affiliation_name
t730746094670512128	pattern24_adj_affiliation_name
t745963813132972032	pattern24_adj_affiliation_name
t738479401852096512	pattern24_adj_affiliation_name
t738671611935653889	pattern24_adj_affiliation_name
t736191533532229632	pattern24_adj_affiliation_name
t732556461868453888	pattern24_adj_affiliation_name
t737225448845774848	pattern24_adj_affiliation_name
t734689100440076288	pattern24_adj_affiliation_name
t743070092272013312	pattern24_adj_affiliation_name
t739136934547730433	pattern24_adj_affiliation_name
t746030400078741504	pattern24_adj_affiliation_name
t729653124890304512	pattern24_adj_affiliation_name
t742465571153948672	pattern24_adj_affiliation_name
t738587214368497665	pattern24_adj_affiliation_name
t746068556744273920	pattern24_adj_affiliation_name
t740773178608214016	pattern24_adj_affiliation_name
t743463522659500032	pattern24_adj_affiliation_name
t744803980199370752	pattern24_adj_affiliation_name
t733648677718392832	pattern24_adj_affiliation_name
t735465468077576192	pattern24_adj_affiliation_name
t741169692203712512	pattern24_adj_affiliation_name
t745546006792568835	pattern24_adj_affiliation_name
t732262374845997056	pattern24_adj_affiliation_name
t743995117409710080	pattern24_adj_affiliation_name
t745009009837621248	pattern24_adj_affiliation_name
t743078712262922241	pattern24_adj_affiliation_name
t736137040270614528	pattern24_adj_affiliation_name
t736810887722438656	pattern24_adj_affiliation_name
t738732998493900800	pattern24_adj_affiliation_name
t733618687542890497	pattern24_adj_affiliation_name
t739795076759588864	pattern24_adj_affiliation_name
t735480410273026050	pattern24_adj_affiliation_name
t743156974141857792	pattern24_adj_affiliation_name
t732981801711468546	pattern24_adj_affiliation_name
t743086847656644608	pattern24_adj_affiliation_name
t741107644497166336	pattern24_adj_affiliation_name
t734665851509604352	pattern24_adj_affiliation_name
t735987746372653056	pattern24_adj_affiliation_name
t743039227944964096	pattern24_adj_affiliation_name
t738305486857117700	pattern24_adj_affiliation_name
t740874867398971393	pattern24_adj_affiliation_name
t746115269752459264	pattern24_adj_affiliation_name
t729284972809469952	pattern24_adj_affiliation_name
t730088924815753216	pattern24_adj_affiliation_name
t742457903525683200	pattern24_adj_affiliation_name
t743191829563248640	pattern24_adj_affiliation_name
t734537335216431104	pattern24_adj_affiliation_name
t736489801080246276	pattern24_adj_affiliation_name
t731139486046769153	pattern24_adj_affiliation_name
t742659009090617344	pattern24_adj_affiliation_name
t741221026185502721	pattern24_adj_affiliation_name
t730460457509785601	pattern24_adj_affiliation_name
t735993404673380353	pattern24_adj_affiliation_name
t744526907232948224	pattern24_adj_affiliation_name
t741565704323928064	pattern24_adj_affiliation_name
t738716809860415488	pattern24_adj_affiliation_name
t734743275777720321	pattern24_adj_affiliation_name
t734498127277916161	pattern24_adj_affiliation_name
t741980111805747201	pattern24_adj_affiliation_name
t743436950867222528	pattern24_adj_affiliation_name
t741938215377076224	pattern24_adj_affiliation_name
t745353761569255425	pattern24_adj_affiliation_name
t745574554706280448	pattern24_adj_affiliation_name
t745981052653449216	pattern24_adj_affiliation_name
t738618251479941120	pattern24_adj_affiliation_name
t728562857881829377	pattern24_adj_affiliation_name
t741190672359804929	pattern24_adj_affiliation_name
t746064227010486272	pattern24_adj_affiliation_name
t745740664294486017	pattern24_adj_affiliation_name
t743193257031647232	pattern24_adj_affiliation_name
t729619822347177984	pattern24_adj_affiliation_name
t743197230090362880	pattern24_adj_affiliation_name
t740980013802127360	pattern24_adj_affiliation_name
t731125326168887296	pattern24_adj_affiliation_name
t730429716545589249	pattern24_adj_affiliation_name
t745175355124649984	pattern24_adj_affiliation_name
t728595541769125889	pattern24_adj_affiliation_name
t741019864618414080	pattern24_adj_affiliation_name
t743091744753881090	pattern24_adj_affiliation_name
t739964308096946176	pattern24_adj_affiliation_name
t745572188112068608	pattern24_adj_affiliation_name
t741174099913920512	pattern24_adj_affiliation_name
t736070200118759424	pattern24_adj_affiliation_name
t741556140853592064	pattern24_adj_affiliation_name
t744816367585492993	pattern24_adj_affiliation_name
t739802892169797632	pattern24_adj_affiliation_name
t738305941288980480	pattern24_adj_affiliation_name
t738516450881736706	pattern24_adj_affiliation_name
t730489642651418624	pattern24_adj_affiliation_name
t737638204392787968	pattern24_adj_affiliation_name
t742865283589787648	pattern24_adj_affiliation_name
t743919150112866304	pattern24_adj_affiliation_name
t746007278457757696	pattern24_adj_affiliation_name
t729131405817593856	pattern24_adj_affiliation_name
t741894107681853440	pattern24_adj_affiliation_name
t740937363166220288	pattern24_adj_affiliation_name
t743125410985218048	pattern24_adj_affiliation_name
t742921917133381632	pattern24_adj_affiliation_name
t742321986039205888	pattern24_adj_affiliation_name
t741160489749753856	pattern24_adj_affiliation_name
t739749708613226497	pattern24_adj_affiliation_name
t731736531933761536	pattern24_adj_affiliation_name
t739126081588985856	pattern24_adj_affiliation_name
t736141241751076868	pattern24_adj_affiliation_name
t740930453352386560	pattern24_adj_affiliation_name
t740992332842074112	pattern24_adj_affiliation_name
t741861329460420608	pattern24_adj_affiliation_name
t743479640182886400	pattern24_adj_affiliation_name
t743501624572686336	pattern24_adj_affiliation_name
t745402445807947776	pattern24_adj_affiliation_name
t737544194059735040	pattern24_adj_affiliation_name
t739440284833054720	pattern24_adj_affiliation_name
t730814510408302597	pattern24_adj_affiliation_name
t738893822768250883	pattern24_adj_affiliation_name
t738513345003675648	pattern24_adj_affiliation_name
t744028885935882240	pattern24_adj_affiliation_name
t738479486761586689	pattern24_adj_affiliation_name
t739861612895555584	pattern24_adj_affiliation_name
t745725040029798400	pattern24_adj_affiliation_name
t728541613081952256	pattern24_adj_affiliation_name
t732280125199400960	pattern24_adj_affiliation_name
t740168690965057536	pattern24_adj_affiliation_name
t745592864189603840	pattern24_adj_affiliation_name
t731553223950118913	pattern24_adj_affiliation_name
t739019782171852800	pattern24_adj_affiliation_name
t737589929962676225	pattern24_adj_affiliation_name
t735724229555978241	pattern24_adj_affiliation_name
t735864777507999746	pattern24_adj_affiliation_name
t735829116893696000	pattern24_adj_affiliation_name
t741988429580341248	pattern24_adj_affiliation_name
t743791220984446976	pattern24_adj_affiliation_name
t742702342936662017	pattern24_adj_affiliation_name
t745351119346479104	pattern24_adj_affiliation_name
t741115679882006529	pattern24_adj_affiliation_name
t741869904102457344	pattern24_adj_affiliation_name
t745602232163328000	pattern24_adj_affiliation_name
t735070093990866944	pattern24_adj_affiliation_name
t741310491985883136	pattern24_adj_affiliation_name
t732302126010007553	pattern24_adj_affiliation_name
t745304522587791360	pattern24_adj_affiliation_name
t745602714839580672	pattern24_adj_affiliation_name
t734374789339484161	pattern24_adj_affiliation_name
t744086153477951488	pattern24_adj_affiliation_name
t742842068444286976	pattern24_adj_affiliation_name
t730167519298899968	pattern24_adj_affiliation_name
t744215526143107072	pattern24_adj_affiliation_name
t731077386691870721	pattern24_adj_affiliation_name
t734788108059877376	pattern24_adj_affiliation_name
t745204451938443264	pattern24_adj_affiliation_name
t745611363792355330	pattern24_adj_affiliation_name
t741886563777433600	pattern24_adj_affiliation_name
t745606218815791104	pattern24_adj_affiliation_name
t742329676832616449	pattern24_adj_affiliation_name
t729443295580065792	pattern24_adj_affiliation_name
t739519929745969152	pattern24_adj_affiliation_name
t738435332761255936	pattern24_adj_affiliation_name
t729664337766436865	pattern24_adj_affiliation_name
t733583976195985408	pattern24_adj_affiliation_name
t731536912696127488	pattern24_adj_affiliation_name
